108,2004,3.2,19018,Spartan,16,0.8340516895943327
109,1996,2.7,545,No Way Back,18,0.2835195739649337
110,1989,3,2159,Scandal,15,0.49916293369814146
111,2003,3.1,30127,Duplex (Widescreen),7,0.5720376961526137
112,1993,3,239,The Eye of Vichy,10,0.3243855658036563
113,2000,3.9,1393,Bruce Lee: A Warrior's Journey,4,0.37714263959101
114,1989,3.4,428,Dominion Tank Police Part 1 & 2,12,0.5792227045806769
115,1973,3.5,666,Lord Peter Wimsey: Murder Must Advertise,14,0.07215565896301458
116,2004,3.5,1126,Bear Cub,0,0.4028444407315789
117,1957,3.5,981,Silk Stockings,11,0.6283048565053594
118,1985,3.4,19240,Rambo: First Blood Part II,16,0.8726370509567917
119,1999,2.7,96,Travel the World by Train: Africa,3,0.23600084329168233
120,2004,2.4,339,Plain Dirty,3,0.42429508804554317
121,2003,3.6,99,Beyonce: Live at Wembley,1,0.18847418349269962
122,2002,2.9,3382,Cube 2: Hypercube,15,0.3263665045502769
123,2000,2.8,276,Chain of Fools,10,0.26850273560853855
124,2000,2.3,169,Cold Blooded,3,0.23073594045511664
125,1981,3.4,1729,Nighthawks,2,0.45329750078460557
126,2003,3.2,1184,Vampire Effect (aka Twins Effect),5,0.4223253695923348
127,1987,2.6,3014,Fatal Beauty,15,0.7149734522525979
128,1985,3.2,417,Mr. Vampire,13,0.5885884196626504
129,2003,2.1,756,Darkwolf,5,0.8786101297603707
130,1999,2.2,86,Drowning on Dry Land,6,0.29740867294372003
131,2002,2.7,705,Arachnid,18,0.38199845964918805
132,1981,3.1,830,Lucio Fulci: The Beyond,14,0.5660896593890591
133,2003,3.7,2563,Viva La Bam: Season 1,4,0.2828424477618023
134,1996,2.1,99,Spirit Lost,6,0.27991013263595044
135,1998,4.1,384,GTO: Great Teacher Onizuka: Set 2,12,0.4154792101197478
136,1927,3,120,Cat and the Canary,19,0.8857205941587025
137,1998,2.4,204,Naked Lies,3,0.14179271207426034
138,1995,3.9,6007,Star Trek: Voyager: Season 1,4,0.5570328096662581
139,2001,2.5,96,Allergies: A Natural Approach,3,0.18776524773663275
140,1993,2.5,119,Lost in the Wild,3,0.28618647074900183
141,2004,3,126,Goddess of Mercy,10,0.23669371830221975
142,2000,2.8,326,The Tricky Master,10,0.3559244104823813
143,1997,3.9,38362,The Game,7,0.3289850098783686
144,2000,3.2,289,Deepak Chopra: The Way of the Wizard & Alchemy,9,0.1413668403449787
145,1978,3.1,455,Get Out Your Handkerchiefs,13,0.5241563103835843
146,1988,2.4,366,Cannibal Women in the Avocado Jungle of Death,3,0.6344387580613967
147,1992,2.2,131,Where Sleeping Dogs Lie,6,0.43738706292484464
148,2001,3.3,22194,Sweet November,7,0.6011828684515571
149,2005,3,62,The Edward R. Murrow Collection,10,0.3375382259167583
150,2001,2.9,265,Firetrap,10,0.22124852856041974
151,2005,2,176,Sleepover Nightmare,6,0.2262959954374508
152,1995,3.9,9162,A Little Princess,16,0.5306086657507211
153,2002,2.7,321,MTV Yoga,3,0.3721625247739949
154,2000,2.9,158,Demon Warrior Koji,10,0.05895033822342284
155,1975,3.6,980,The Strongest Man in the World,14,0.33955164325647363
156,1992,3.5,8179,Husbands and Wives,16,0.47915929390355566
157,2004,3.4,705,Laird: White Knuckle Extreme,0,0.37575281765170254
158,2004,2.7,374,A Killer Within,18,0.4275224109286562
159,1971,3.9,164,Gentlemen of Fortune,13,0.8001633050385379
160,2000,3,899,Gormenghast,5,0.29999024413774306
161,1939,3.9,649,Ninotchka,11,0.9312888964050959
162,1968,3,474,John Cleese on How to Irritate People,14,0.5582333701134622
163,2002,2.4,193,MTV: Making the Band 2: Best of Season 1,3,0.19517483096153473
164,2003,2.6,652,One Last Dance,18,0.4498944750266437
165,1982,3.9,4588,Richard Pryor: Live on the Sunset Strip,2,0.44782638526631696
166,1980,3.6,9435,Fame,2,0.7127913135269769
167,2004,4.1,9151,The Chorus,16,0.779600114144909
168,1983,3.2,1353,Smokey and the Bandit Part 3,2,0.7277783540126934
169,2004,3.4,335,Cartoon Network Halloween: 9 Creepy Cartoon Capers,9,0.33493507015839813
170,1972,3.2,215,Tomorrow,13,0.21760645574926768
171,1957,3.7,6190,Funny Face,11,0.7678396130631812
172,2003,3.1,322,Jack,9,0.3079574032841516
173,1968,3.5,2236,The Devil's Brigade,2,0.5058894738840352
174,1968,3.3,191,Adam-12: Season 1,13,0.4189516357525844
175,1992,4,90450,Reservoir Dogs,7,0.48413348924950567
176,2004,3.3,210,The History Channel Presents: Troy: Unearthing the Legend,9,0.23604369819362755
177,2002,2.7,241,Pressure,3,0.2650094127279633
178,1996,3.4,1931,Regular Guys,15,0.3902651087286852
179,2003,2.5,286,Bollywood Bound,3,0.29528910977691025
180,2002,3.8,2418,Scratch,4,0.20357935660503193
181,2004,2.6,3558,The Last Shot,15,0.6161033024278978
182,2001,3.1,234,Moby: Play,9,0.1932628196305912
183,2005,3,163,IFilm: Deranged,10,0.2681282476538315
184,2004,3.3,399,Billy Blanks: Tae Bo: Cardio Circuit 1,9,0.40623628658878785
185,1985,3.1,2297,Missing in Action 2: The Beginning / Missing in Action 3: Braddock,15,0.6196347648251807
186,1950,3.4,291,Panic in the Streets,19,0.29881001358866194
187,2002,3,20049,Death to Smoochy,7,0.8586739325831851
188,2005,2.8,2549,Dead Birds,5,0.4961609750495754
189,1982,3.3,14137,Airplane II: The Sequel,16,0.6976195957809297
190,1989,2.1,104,Blood and Sand,6,0.541744831773854
191,2003,3.9,98720,X2: X-Men United,7,0.4230502484262285
192,2003,3.2,275,The SoulTaker,9,0.21466153737779073
193,2005,3,121,Marilyn Manson: Fear of a Satanic Planet,10,0.2818908387188686
194,1996,3.1,646,Arliss: The Best of Arliss,18,0.2485263671940805
195,2004,3.3,185,Chasing Freedom,9,0.2503147253059703
196,1992,3.5,154,Peter Tosh: Stepping Razor: Red X,12,0.4018865252658969
197,2004,3.5,81260,Taking Lives,7,0.34547386563293186
198,1997,3.1,194,Gupt,10,0.1938950449689791
199,1978,3.9,35509,The Deer Hunter,7,0.9303896521535507
200,1964,3,129,The Fall of the Roman Empire,13,0.6029781843778426
201,2001,3.4,2724,Home Movie,15,0.3786918376010881
202,2001,3.1,382,Ruby's Bucket of Blood,18,0.28397813575579817
203,1997,3.2,96,Sports Illustrated Swimsuit Edition: 1997,9,0.29462820925289257
204,2002,2.7,230,Venus Boyz,3,0.2546491358375592
205,2004,3.3,513,Troy: Bonus Material,18,0.43405451683423
206,2004,3.9,1096,Unconstitutional: The War on Our Civil Liberties,0,0.4092112192985078
207,2001,2.9,258,Denise Austin: Ultimate Fat Burner,10,0.20861573770316652
208,1947,3.4,2196,The Three Stooges: Sing a Song of Six Pants,11,0.3409899130130353
209,1996,4.2,4373,Star Trek: Deep Space Nine: Season 5,4,0.4620355646448196
210,2001,3.2,687,Onmyoji,18,0.34764552031196283
211,2004,3.6,654,The Agronomist,0,0.2810123897549099
212,1982,2.8,890,Querelle,5,0.7624685297001197
213,2001,3.5,3482,Dinner Rush,15,0.4129695792927412
214,2002,2.9,124,Read-Along: Beauty and the Beast,10,0.1566656176278636
215,1998,4.1,5817,That '70s Show: Season 1,4,0.5654459048902422
216,2000,3.2,8895,Impostor,16,0.5053827757448283
217,1988,3,425,Cherry 2000,18,0.4866533736518095
218,1983,3.2,115,Triumph: Live at the US Festival,13,0.3398606911170409
219,1995,2.6,111,Neon Bible,3,0.226758934529207
220,1983,3.3,221,Winston Churchill: The Wilderness Years,13,0.3364221209054418
221,2005,3.4,161,Voyage to the Planets and Beyond,1,0.225438917198572
222,1998,2.6,99,Yellow,3,0.17254804303822868
223,2003,4.2,24125,Chappelle's Show: Season 1,7,0.7837281310626014
224,1999,3.8,1086,Midsomer Murders: Blood Will Out,0,0.2791811839071643
225,2004,2.7,7395,The Cookout,15,0.7278756519065452
226,1996,2.4,189,Henry: Portrait of a Serial Killer 2,3,0.1793852932304529
227,2001,3.4,1330,The Carol Burnett Show: Show Stoppers,0,0.4802500335452069
228,1979,2.8,95,Butch and Sundance: The Early Days,13,0.4135408177855856
229,2003,3.8,652,Peter Gabriel: Growing Up Live,0,0.25902634081036696
230,1987,3.1,126,Unsolved Mysteries: Psychics,13,0.4972672874973734
231,2002,2.9,768,Marooned in Iraq,18,0.34264996805542386
232,1989,3.2,4976,Gross Anatomy,15,0.45246775723684074
233,1971,3.2,418,Chato's Land,14,0.4538758255737643
234,1921,3,97,Animation Legend: Winsor McCay,19,1.1522975564725328
235,1996,3,442,Unhook the Stars,18,0.14570275672151858
236,1998,2.3,125,Cartoon Crazys Sci-Fi,3,0.24710804777185136
237,1918,3.4,348,Broken Blossoms,19,1.242161349211326
238,1976,3.7,2335,Led Zeppelin: The Song Remains the Same,2,0.3159285687747176
239,2004,3.8,2190,Winnie the Pooh: Springtime with Roo,4,0.30068233136564987
240,1942,3.9,5184,Woman of the Year,11,0.6817750844545573
241,1959,4.2,43122,North by Northwest,17,0.9605514396967223
242,1995,3.9,2375,Neon Genesis Evangelion: The End of Evangelion,4,0.17296715995775752
243,1962,3,119,Pressure Point,13,0.6937410395427278
244,2004,3.9,105,Stellvia,1,0.35294178176915525
245,2002,2.8,91,Road Dogz,10,0.2422509488453775
246,1968,3.1,431,The Boston Strangler,14,0.5291636845649738
247,1994,3,653,Oleanna,18,0.2688375465108115
248,2001,3.6,6161,Michael Moore's The Awful Truth: Season 2,15,0.6262118367219335
249,1958,3.2,197,The Hunters,19,0.6142848667788249
250,1966,3.4,773,Cast a Giant Shadow,14,0.28391495059607313
251,2000,3.9,1204,Midsomer Murders: Strangler's Wood,0,0.383557443331524
252,2002,3.4,24387,Stuart Little 2,7,0.5017139113876639
253,1935,4.1,5050,A Night at the Opera,11,0.9293737783730563
254,2003,2,190,Westender,6,0.13400190534134887
255,2001,3.1,4586,The Hunchback of Notre Dame II,15,0.25040918452755623
256,2000,3.4,12264,Ghost Dog: The Way of the Samurai,16,0.20908406565940757
257,1973,3.9,27357,Charlotte's Web,17,0.7987841085934348
258,1999,3,164,Mann,10,0.05553148129746664
259,2004,3.2,876,Animal,5,0.5193354090415477
260,1967,3.2,205,Marat / Sade,13,0.4379266167075624
261,1948,3.7,526,The Big Clock,19,0.7066882978133491
262,1974,3.7,4378,Herbie Rides Again,2,0.232876099667727
263,2001,4,900,Dragon Ball: Tournament Saga,0,0.34853821346933694
264,2002,2.9,134,Angelina Ballerina: Lights,10,0.14731533910734512
265,2002,3.2,308,The Jeff Corwin Experience: Costa Rica and the Amazon,9,0.2168964454523337
266,2000,3.1,126,Saudade Do Futuro,10,0.17626949316067636
267,1994,3.7,1162,Touched by an Angel: Season 1,0,0.3674552179010678
268,1980,3.7,5545,The Final Countdown,2,0.36786774808214046
269,1989,3.8,21467,Parenthood,7,0.6744280456986699
270,2001,4.3,36431,Sex and the City: Season 4,7,0.7380614169482659
271,1943,3.1,478,Saludos Amigos,19,0.4618129599303555
272,1973,2.9,62,Female Yakuza Tale,13,0.39606935673937105
273,2004,3.4,32027,Taxi,7,0.3845570744065798
274,2002,2.8,774,Crazy as Hell,18,0.3764869647668017
275,2002,3.6,10603,Evelyn,16,0.2895067041752811
276,1998,2.1,115,Cold Harvest,6,0.20631229236213602
277,2003,3.4,157,Enigma: MCMXC A.D,1,0.21019303613068047
278,1990,2.1,83,100 Days Before the Command,6,0.5156681876251691
279,1984,3.2,737,Micki and Maude,14,0.611721097081252
280,1998,3.4,539,Sarah Brightman: In Concert,0,0.3804445259095157
281,1993,3.8,3217,The Legend,4,0.26042663709239683
282,2003,3.7,393,Blue Seed: Beyond,1,0.4125657739600374
283,1996,3.7,6376,If These Walls Could Talk,4,0.6077478037165668
284,2005,2.3,97,Sasquatch Hunters,3,0.3922210043304809
285,1997,3.3,14008,The Devil's Own,16,0.26726990071035217
286,1966,2.9,191,Thunderbirds Are Go,13,0.5375933523246402
287,1994,3.6,250,Luther Vandross: Always and Forever: An Evening of Songs,12,0.23261199775040792
288,2004,3.5,1148,Saturday Night Live: The Best of Chris Kattan,0,0.41039739238231066
289,1998,2.3,4412,The Avengers,15,0.8423578178520577
290,2004,3.6,47651,Harold and Kumar Go to White Castle,7,0.33289674103932837
291,2000,2.2,108,Chained Heat 3: Hell Mountain,6,0.26445632565582083
292,2005,3.9,534,Saturday Night Live: The Best of Gilda Radner,0,0.4345528261814559
293,2003,3.8,408,Lennon Legend: The Very Best of John Lennon,1,0.47500011835560574
294,2002,3.2,462,Oasis,18,0.3022942839244167
295,1995,3.3,28954,Ace Ventura: When Nature Calls,7,0.31928931881065425
296,2000,2.9,116,In His Life: The John Lennon Story,10,0.1128043888346949
297,2003,2.9,1956,The Hebrew Hammer,5,0.41441683687230374
298,2002,3.1,455,Crunch: Pick Your Spot Pilates,18,0.23186329878917428
299,2001,3.7,76944,Bridget Jones's Diary,7,0.23648755788041242
300,1997,2.5,112,Option Zero,3,0.15055848426667107
301,2003,2.6,175,Hard Ground,3,0.20629450731597496
302,2001,2.8,879,The Isle,5,0.30441458930302534
303,1959,3.1,225,Les Liaisons Dangereuses,19,0.6624045086055161
304,1997,3.8,3427,King of the Hill: Season 1,4,0.1522586300484213
305,1996,3.6,12820,Jack,16,0.14055351318895845
306,2005,3.1,197,Sesame Street: Sing Yourself Silly!,10,0.3114725028941061
307,2002,3.5,122,Godsmack: Smack This!,1,0.17914319605270532
308,1974,2.8,200,The Legend of the 7 Golden Vampires/7 Brothers of Dracula,8,0.3453820659474035
309,1975,3.1,453,The Day of the Locust,14,0.4907226998210965
310,2000,3.4,445,Leila,9,0.4478257114682822
311,1994,3.6,24835,Ed Wood,7,0.4149335065182541
312,2000,3.7,65477,High Fidelity,7,0.2051101817762616
313,2000,3.7,99812,Pay It Forward,7,0.2051101817762616
314,1985,3.4,514,Saturday Night Live: The Best of Jon Lovitz,14,0.6286068991981667
315,1964,3.3,109,Combat! Season 3: Operation 2,13,0.6163902698615434
316,1999,4.3,2520,Futurama: Monster Robot Maniac Fun Collection,4,0.43242242974553885
317,1997,3,94,Mandela and de Klerk,10,0.1819454567254179
318,1994,2.3,95,Beyond Suspicion,3,0.349998761931321
319,1987,3,119,Straight to Hell,13,0.5196508882290478
320,1997,2.8,124,Eat Your Heart Out,10,0.19480456540501503
321,2004,2.7,144,Ju-Rei: The Uncanny,3,0.3016188274088659
322,1974,2.6,898,Flesh Gordon,14,0.8911623226830238
323,1999,2.4,712,Modern Vampires,18,0.6035423668844934
324,1994,3.1,391,Mother's Boys,18,0.31075762951688035
325,2004,4.2,1121,Ghosts of Rwanda: Frontline,0,0.6276501052664305
326,1937,3.3,165,The Plainsman,19,0.40805001287257336
327,1997,3.2,178,Storefront Hitchcock,9,0.15605077812645465
328,2002,2.9,197,Deftones: Live in Hawaii,10,0.14896737055725476
329,1999,3.6,66266,Dogma,7,0.1444928764682182
330,1998,3.5,27038,Wild Things,7,0.10212599324405688
331,1997,3.6,47167,Chasing Amy,7,0.11758822920238321
332,2002,2.3,149,They Crawl,3,0.2720527926198115
333,2003,3.8,393,Mail Call: The Best of Season 2,1,0.44805251743940355
334,2005,3.6,39875,The Pacifier,7,0.3757729955417077
335,1981,2.2,149,Fear No Evil,8,0.3823337712957964
336,1978,3.2,199,The Driver,13,0.08736866513206931
337,1983,3,2293,Star 80,2,0.6862345932808146
338,1942,3.9,1402,The Three Stooges: Three Smart Saps,11,0.43650898251198117
339,1968,3.8,553,Rolling Stones: Rock and Roll Circus,14,0.40792713376736794
340,1998,2.9,178,Midnight: 2000 Seen By...,10,0.07674844546306943
341,2004,3.1,1862,Tremors 4: The Legend Begins,15,0.4426650735425623
342,2001,3.7,1358,Noir,0,0.4015255584918174
343,2000,3.2,92,French and Saunders: Live,9,0.29276331297480623
344,1967,3.7,2604,The Taming of the Shrew,2,0.5225353671769905
345,1998,4.1,4175,Star Trek: Voyager: Season 5,4,0.3536401519390275
346,2005,3.1,485,Up and Down,18,0.3377702942385203
347,1989,2.4,108,Iceman Cometh,3,0.4802604558043508
348,1988,3.4,12739,The Last Temptation of Christ,16,0.3937605835511117
349,1978,2.5,583,The Swarm,8,0.7535797350168079
350,1993,3.8,1151,Dr. Quinn,0,0.409218345462921
351,1969,2.9,129,Guns of the Magnificent Seven,13,0.44124414235402004
352,1997,2.6,119,Pick a Card,3,0.15691775775187475
353,2002,3.3,20460,Life or Something Like It,7,0.6729757083717584
354,1981,2.3,142,Sadomania,8,0.3243720993351779
355,1973,2,150,Sinful Nuns of St. Valentine,8,0.47258249701786054
356,2005,3.1,1870,Look at Me,15,0.4733037629766864
357,2003,3.5,77314,House of Sand and Fog,7,0.3051218105225183
358,1979,3.5,3008,The Onion Field,2,0.18288484127201612
359,2003,4.2,4580,Absolutely Fabulous: Series 5,4,0.5274312522329948
360,1999,2.4,2231,Lies,5,0.5494737319183182
361,2004,3.6,35849,The Phantom of the Opera: Special Edition,7,0.33289674103932837
362,2000,2.5,3936,The Flintstones in Viva Rock Vegas,15,0.6447764847666537
363,2002,3,1643,Stark Raving Mad,5,0.30095135092691216
364,2004,2.9,123,Billy Blanks: Tae Bo: Contact 2,10,0.23679189792362548
365,1989,3.2,260,R.E.M.: Tourfilm,9,0.46067629070793475
366,2004,3.5,350,Still,1,0.33106186034101626
367,2003,3.1,12437,Spun,16,0.5101465436682715
368,1986,3.4,1395,The Best of Designing Women,2,0.7053072933288762
369,2000,2.9,962,Playing Mona Lisa,5,0.21022923014147474
370,1918,3.1,484,Chaplin,19,1.3038173991481417
371,1966,3.9,2004,The Trouble with Angels,2,0.6938111426461915
372,1998,2.4,148,Jeans,3,0.13911399638125155
373,2000,2.8,85,Third World Cop,10,0.21837988755389823
374,1976,3.3,243,The Little Girl Who Lives Down the Lane,13,0.18452435544958226
375,2003,3,2064,Nine Dead Gay Guys,5,0.389001203050864
376,2001,3.4,193,Genesis: The Way We Walk: Live in Concert,9,0.17886481105818494
377,1979,2.5,112,Dick Francis: The Racing Game,8,0.2222645387755432
378,2003,2.8,8185,Party Monster,15,0.7157136082328087
379,1996,2.6,158,Crash Dive,3,0.1512649057024611
380,1992,3.1,529,Live Wire,18,0.32615673585209914
381,1991,3.4,6660,Out for Justice,15,0.5741381525312057
382,2004,3.1,158,Buried in the Sand: The Deception of America,10,0.2667784482956329
383,2001,2.7,223,Hit Team,3,0.22515953155610668
384,1986,3.7,1438,Crossroads,4,0.6760342768148705
385,2002,3.6,9368,The Santa Clause 2,16,0.42961703474240126
386,1994,2.9,1469,Princess Caraboo,5,0.2017236523287412
387,1984,3.5,588,Bizet's Carmen,14,0.5636534237835922
388,1990,2.3,217,Body Chemistry,3,0.46554698832117536
389,2002,3.1,391,Steal,18,0.29430230208475605
390,1981,2.7,5242,The Fan,15,0.8945390706116031
391,1967,3.5,572,The Monkees: Season 2,14,0.2602206011357655
392,1993,3.2,60,Danielle Steel's Heartbeat,10,0.43425303029135276
393,1998,3.3,11893,The Replacement Killers,16,0.21773041654126532
394,1916,3.6,1617,20,11,1.5138959556560099
395,1935,4,1822,Captain Blood,11,0.6951421245215316
396,2001,3.1,204,Arjuna: Complete Collection,10,0.19139851724294907
397,1946,3.9,748,A Night in Casablanca,11,0.7283191538246331
398,1976,2.7,3565,In the Realm of the Senses,2,0.859296379281936
399,2001,2.3,125,Fangs,3,0.26448237386922485
400,1970,3.8,3693,Rio Lobo,2,0.3959623524430737
401,1989,3.6,3246,Halloween 5: The Revenge of Michael Myers,4,0.5072253228587751
402,1999,3.2,122,Pan Tadeusz,9,0.2310161123581892
403,2000,3.1,440,Substitute 4: Failure is Not an Option,18,0.1903058000165098
404,2001,2.5,458,The Shaft,18,0.4737582957654968
405,1987,3.8,7121,Wings of Desire,2,0.697902904069322
406,2005,3.8,48617,Hostage,7,0.4291170480147017
407,1972,2.7,219,The Abductors,8,0.289228191482574
408,1990,3.4,2821,Nightbreed,15,0.45746553837585363
409,1966,3.5,447,Godzilla vs. The Sea Monster,14,0.4101651397268394
410,1998,3.9,1009,Frank Lloyd Wright,0,0.3079661747435878
411,1999,2.9,203,Vendetta,10,0.08993633464801586
412,1999,3.1,320,Jay Jay the Jet Plane: Adventures in Learning,9,0.24382779152265924
413,2002,3.4,29909,Igby Goes Down,7,0.31433899744767424
414,1999,2.9,1428,Girl,5,0.10243945236138279
415,2002,1.8,126,Reign in Darkness,6,0.24540924614634008
416,2003,3,11256,Elephant,16,0.5872596773345687
417,1986,3.9,1465,Transformers: Season 3: Part 1,4,0.6469939218967624
418,2004,2.7,2061,The Deal,5,0.42036111392991543
419,2005,3.9,601,George Lopez: Why You Crying?,0,0.3988919829451337
